business_id,name,categories,stars,text,sentiment
cgNIBHS2mLdbTRiodAT6EQ,Tacos De Juarez,u'Restaurants,3,"[i, thought, this, place, was, ok, ., i, thought, it, was, a, taco, shop, but, they, have, other, small, selections, ., it, is, very, small, ., the, waitress, took, a, while, to, serve, us, and, did, n't, even, bother, coming, around, asking, if, ``, everything, is, ok., '', if, customer, service, was, a, bit, better, i, would, have, given, them, 4, stars, .]",1
qMkIbQFrROSnPaQ7at85-w,Desert Botanical Garden,u'Nightlife,5,"[i, do, n't, think, we, could, have, found, a, more, lovely, place, to, spend, an, evening, for, an, outdoor, concert, and, the, entire, next, day, !, the, plants, ,, metal, sculptures, and, displays, are, w, o, n, d, e, r, f, u, l, !, !, watch, out, ,, though, ., i, got, ``, dive-bombed, '', by, a, hummingbird, who, was, in, a, terrible, rush, to, engage, in, a, mating, ritual, (, which, i, was, witness, to, ), ., and, since, my, friend, and, i, were, there, two, days, in, a, row, ,, she, now, knows, her, way, there, by, heart, ...]",1
qMkIbQFrROSnPaQ7at85-w,Desert Botanical Garden,u'Nightlife,5,"[beautiful, gardens, and, lots, of, education, ., the, staff, was, friendly, and, knowledgable, ., as, a, native, to, washington, state, i, 'm, fascinated, by, the, different, vegetation, for, the, region, and, in, awe, at, the, beauty, ., i, 'd, go, again, the, next, time, i, 'm, in, the, area, .]",1
q2SZa5g85758iW1L9sSL1g,Eliana's Restaurant,u'Restaurants,3,"[i, 'm, from, the, sf, bay, area, and, i, get, pupusa, from, zocalos, and, la, bamba, ., while, the, pupusas, here, were, pretty, good, i, ca, n't, say, the, same, for, some, of, the, plates, ., i, ordered, the, bistec, something, and, it, was, drenched, in, some, sort, of, gravy, ., while, the, meat, was, tender, ,, it, was, abit, salty, for, my, taste, ., the, cabbage, salad, they, gave, was, great, but, the, accompanying, salsa, was, very, bland, ., while, i, might, come, back, here, just, for, some, pupusas, ., the, drink, we, had, was, pretty, good, ., and, ...]",1
PEHJjxdw11TGFma9Zhz3ng,Red Devil Italian Restaurant & Pizzeria,u'Restaurants,5,"[i, have, been, eating, here, for, over, 38, years, and, i, have, never, been, disappointed, ., the, service, continues, to, be, excellent, and, the, pizza, is, 2nd, to, none, !, whether, you, 're, ordering, out, ,, hanging, in, the, bar, or, grabbing, a, booth, you, can, not, go, wrong, !]",0
rAb_wfdKKPPbcIysjYcW4A,Pozoleria Guerrero,u'Restaurants,3,"[good, flavors, and, variety, of, mexican, food, ., make, sure, you, arrive, early, on, weekends, or, you, might, have, to, wait, for, a, bit, (, 10-15min, ), .]",1
Mng1FUcW-xRSdsDkowQm2Q,AJ's Fine Foods,u'Food,4,"[i, rarely, make, the, trip, through, the, construction, riddened, camelback, road, and, congested, central, avenue, ;, but, when, i, do, make, the, trip, ,, it, 's, worth, it, !, although, the, entrance, of, this, place, is, on, the, opposite, side, of, the, bakery, ,, my, nose, always, finds, it, first, !, i, do, n't, know, if, it, 's, the, oh, so, purdy, danishes, and, treats, or, the, if, it, 's, the, smell, of, all, these, things, baking, !, !, hmmmmmmmmmm, ..., either, way, ,, i, ca, n't, leave, without, a, cream, puff, the, size, of, my, fist, !, i, always, ...]",1
-3WVw1TNQbPBzaKCaQQ1AQ,China Chili,u'Restaurants,3,"[went, here, today, because, it, was, on, the, way, to, a, destination, and, near, by, ., i, 've, been, trying, honey, walnut, shrimp/prawns, at, different, places, to, see, where, i, can, find, a, favorite, ., i, was, by, myself, and, made, a, smoothie, for, my, journey, so, i, did, n't, need, a, drink, and, planned, to, tip, well, because, of, it, ., definitely, got, a, weird, look, but, i, expected, that.., the, dining, room, is, just, a, big, open, room, and, lots, of, white, linens, so, it, 's, very, bright, ., the, food, came, in, a, flash, and, was, delish, ...]",1
3UMcsN9IjoeV8JZvC4apag,Sunup Brewing,u'Restaurants,4,"[the, cherry, hef, and, the, vanilla, porter, were, a-ok, ., were, they, my, favorite, ?, no, ., were, they, bad, ?, not, at, all, ., would, i, consider, buying, this, stuff, in, a, pony, keg, for, our, place, ?, probably, not, ., they, have, a, decent, happy, hour, in, which, if, we, were, close, by, i, would, rather, stop, here, than, going, to, a, place, like, hazelwoods, or, dillys, deli, ., but, since, st.francis, is, across, the, street, i, would, personally, choose, them, over, this, ., had, a, manmosa, yesterday, for, my, bday, which, was, awesome, thats, probably, one, drink, ...]",1
jcWWytqmzMK7gu5zOmxkYg,Baby Bloomers,u'Shopping,5,"[i, have, gone, here, several, times, for, clothes, and, toys, for, my, two, girls, ., the, store, is, clean, and, well, organized, with, very, reasonable, prices, ., i, have, found, cute, things, every, time, i, stop, in, and, always, feel, as, though, i, have, gotten, a, great, deal, ., the, staff, are, always, very, friendly, and, kind, ,, but, yesterday, went, beyond, and, they, have, gotten, a, loyal, customer, who, will, spread, the, word, to, all, of, my, friends, with, kids, !, in, my, rush, to, get, to, the, children, 's, museum, i, managed, to, forget, to, put, shoes, on, ...]",1
VlG9qxAc4d0em2djaU__xw,Jordan's Mexican Food,u'Restaurants,1,"[went, in, at, 4, ;, 45, for, an, early, dinner, ., waited, 5, minutes, ,, and, no, one, came, to, seat, me, ., went, somewhere, else, .]",1
VlG9qxAc4d0em2djaU__xw,Jordan's Mexican Food,u'Restaurants,1,"[after, a, meal, at, moira, sushi, ,, we, decided, on, a, whim, to, stop, in, at, jordon, 's, for, a, fried, ice, cream, dessert, ., we, walked, in, the, door, and, the, place, smelled, of, old, carpet, and, b.o, ., not, very, appetizing, ,, but, i, 'm, willing, to, give, any, place, a, chance, ., we, ordered, the, dessert, ,, it, arrived, promptly, ..., and, was, clearly, not, freshly, made, ., a, very, icky, mushy, crust, with, some, cinammon, and, a, dab, of, whipped, cream, ,, after, a, few, bites, we, both, looked, at, each, other, and, said, ``, yuck, ...]",1
5jqqVt-A8bwwJDj7Ii7tvw,Mad Hatter Mufflers & Brakes,u'Automotive,5,"[our, car, failed, emissions, three, times, ., doh, !, finally, we, determined, that, we, needed, a, new, catalytic, converter, ., i, called, mad, hatter, at, 12:10, on, a, saturday, ., they, said, they, close, at, one, pm, ,, but, if, we, got, there, quick, they, could, do, what, we, needed, ., they, gave, us, a, price, quote, ., we, arrived, at, 12:20, ., they, installed, a, new, catalytic, converter, ,, we, paid, the, quoted, amount, ., we, left, at, 12:40, ., how, 's, that, for, all, done, ,, no, fuss, no, muss, ?, we, passed, our, emissions, test, with, flying, ...]",0
PxeX1M8WtyPxX1MuuGIh-g,Scott's Generations Restaurant & Delicatessen,u'Restaurants,3,"[i, do, n't, really, know, where, to, start, with, scott, 's, generation, ., i, come, from, the, northeast, ..., when, it, comes, to, authentic, jewish, delis, ,, it, 's, the, land, of, plenty, ., in, arizona, ,, i, 'm, lucky, to, find, a, deli, that, even, has, actually, edible, corned, beef, on, rye, ., scott, 's, generation, offers, very, good, pseudo-jewish, food, ,, but, for, being, ``, unofficial, '', in, my, mind, ,, it, 's, pretty, good, ., scott, 's, has, all, the, staples, of, an, east, coast, jewish, deli, :, 1, ., dr., browns, soda, 2, ., matzaball, soup, ...]",1
s8KRwTTrQDSKrS3hOjwYLw,CJ's Talley's Pub,u'Nightlife,5,"[talley, 's, fits, the, bill, for, some, well-poured, &, cheap, drinks, ,, super, tasty, potato, skins, ,, and, a, decent, shot, at, a, pool, table, ., pretty, sure, they, stop, cooking, at, 10pm, .]",1
Xs7mmiB8DldSH_hye0_nrQ,Phoenix Fishing Supply,u'Shopping,3,"[we, 're, camping, and, doing, some, fly, fishing, at, oak, creek, this, weekend, ., i, got, the, brilliant, idea, to, catch, some, mudbugs, while, we, 're, at, it, ., i, also, needed, a, fish, license, ,, since, mine, long, expired, ., wanting, to, support, local, independent, business, ,, i, headed, to, phoenix, fishing, supply, ., they, certainly, do, appear, to, have, everything, ., most, of, it, is, in, the, aisles, ,, and, piled, into, the, corners, of, the, store, ., thankfully, ,, the, man, behind, the, counter, escorted, me, in, the, right, direction, ,, and, also, pointed, out, the, pros, ...]",1
LYyGQgL60VKdV-p_9OxmWQ,Flavors of India,u'Restaurants,3,"[their, food, is, very, good, but, i, give, service, at, about, a, 6, and, that, 's, basicaly, because, they, do, not, listen, to, those, that, come, to, eat, there, ., i, 've, asked, and, asked, for, some, sort, of, hot, spice, to, put, on, my, food, because, i, know, what, i, like, ., i, 'm, constantly, told, ``, oh, no, we, do, n't, carry, that, here, '', ., now, just, because, of, that, ,, which, is, important, to, me, ,, my, wife, and, i, only, go, there, when, the, other, two, are, closed, ., sorry, but, i, feel, if, i, ...]",1
CqhsIZ7TzCfJTrZqg5-gqQ,Armadillo Grill,u'Restaurants,1,"[you, could, n't, pay, me, to, set, foot, in, this, shady, place, ..., i, tried, it, a, couple, of, times, in, 2011, and, 2012, and, i, was, surprised, that, a, place, like, this, was, still, in, business, ,, especially, given, its, prime, location, ., service, was, horrible, ,, we, were, treated, like, trespassers, by, the, thug, behind, the, bar, ., consider, yourself, warned, .]",1
2r8jGeuYvMkyP2ik_X-Bxw,The Cheesecake Factory,u'Restaurants,4,"[i, heard, about, cheesecake, factory, from, ``, the, big, bang, '', tv, show, ,, so, when, i, went, there, my, first, time, ,, i, was, expecting, something, different, ,, but, since, my, arrival, everything, was, amazing, ,, i, loved, the, place, ,, the, service, n, the, food, ..., since, then, i, keep, coming, back, to, try, n, enjoy, new, dishes, :, )]",1
OypZxwm-jS9QfUwgBmzeyw,Steamers Genuine Seafood,u'Restaurants,3,"[as, compared, to, the, other, reviews, of, steamer, 's, ,, i, 'd, have, to, say, ., ., ., ditto, ., at, first, glance, ,, it, looks, like, it, 's, going, to, be, a, world-class, seafood, establishment, ,, bounding, with, class, and, luxurious, ambiance, ., unfortunately, ,, the, food, does, n't, quite, hold, up, against, the, high, standard, that, the, appearance, sets, for, it, ., the, sushi, is, a, firm, no, ,, while, the, rest, of, the, fish, served, is, good, ,, but, not, quite, good, enough, to, justify, the, price, tag, attached, to, it, .]",1
zMa6YoEekpABg1HZnnTZdg,Hillstone Restaurant,u'Restaurants,1,"[we, took, a, client, to, hillstone, for, dinner, ., the, place, is, beautiful, and, the, service, was, great, ., the, food, was, slightly, better, than, bar, food, ,, but, certainly, not, worth, the, prices, they, are, charging, ., if, you, are, an, advocate, of, fine, dinning, :, you, will, be, sorely, disappointed, ., go, there, for, drinks, ,, enjoy, the, gorgeous, ambiance, ,, but, go, somewhere, else, for, a, nice, dinner, ., i, had, the, cod, special, of, the, day, ,, thirty, minutes, after, eating, my, stomach, started, feeling, queazy, and, at, 5am, i, was, woken, by, uncontrollable, ..., ..., ...]",1
cX0BRezhCTm-pkK8_lwWAw,Sears Auto Center,u'Automotive,4,"[this, does, n't, really, fall, into, my, 'eat, it, ,, drink, it, ,, sleep, with, it, ,, or, bet, on, it, ', criteria, but, i, had, to, write, a, review, for, them, ., i, first, took, my, car, to, the, dealership, to, get, an, alignment, ., they, were, going, to, charge, me, $, 69.99, and, they, told, me, it, would, take, nearly, 3, hours, to, complete, ., wtf, ?, !, i, said, ., 3, hours, ?, !, i, told, them, to, go, screw, themselfs, and, left, ., i, was, determined, to, find, a, place, that, could, get, me, in, and, ...]",0
f_EJyhmr9KpPssLsfw_IXQ,Le Le Nails,u'Beauty & Spas,5,"[i, 've, gone, here, for, years, ., i, think, they, 're, terrific, and, very, inexpensive, ., i, 've, never, had, a, problem, and, am, always, pleased, with, mani/pedi, i, get, .]",1
fVgrpVyp-nPLTac9YIjTug,T Cook's,u'Restaurants,4,"[this, was, my, second, time, to, the, t., cook, 's, bar, for, happy, hour, ., rather, than, the, intended, mediterranean, ,, the, bar, decor, reminds, me, of, a, classy, old, school, hawaii, hotel, bar, ala, elvis, ', movies, ., the, great, american, martini, lives, up, to, its, name, -, vodka, straight, up, with, blue, cheese, olives, ., it, 's, half, price, at, happy, hour, as, are, the, other, featured, cocktails, and, all, the, appetizers, ., the, moroccan, roasted, chickpeas, are, addictive, and, inexpensive, ., i, also, recommend, the, spicy, seared, tuna, lettuce, wraps, ., on, tuesday, and, thursdays, they, also, ...]",1
SDwYQ6eSu1htn8vHWv128g,Postino Arcadia,u'Restaurants,4,"[i, enjoyed, this, place, !, my, husband, and, i, met, another, couple, here, for, dinner, ., we, got, 4, types, of, bruschetta-, the, seasonal, ,, goat, cheese, with, peppers, ,, one, with, prosciutto, ,, figs, ,, and, marscapone, ,, and, brie, apple, and, fig, ., all, 4, were, amazing, !, !, i, ordered, a, salad, and, the, broccoli, cheese, soup, ., they, were, both, good, ,, but, overshadowed, by, the, amazing, bruschetta, ., they, had, a, very, nice, wine, and, beer, selection, ., we, saw, on, the, patio, under, a, heater, and, that, made, for, a, very, nice, ambiance, ., ...]",1
SDwYQ6eSu1htn8vHWv128g,Postino Arcadia,u'Restaurants,4,"[one, of, my, favorite, places, around, !, if, you, 're, from, around, phoenix, ,, you, are, bound, to, run, into, someone, you, know, ., trendy, ,, but, you, wo, n't, feel, out, of, place, in, jeans, like, a, lot, of, old, town, scottsdale, places, ., like, the, last, reviewer, ,, i, highly, recommend, the, bruschetta, -, it, is, reason, enough, to, visit, postino, ,, even, if, you, hate, wine, ., but, i, really, hope, that, 's, not, the, case, ., i, would, have, given, 5, stars, -, but, it, 's, just, so, crowded, most, of, the, time, ., and, parking, ...]",1
SDwYQ6eSu1htn8vHWv128g,Postino Arcadia,u'Restaurants,5,"[this, place, was, an, awesome, place, that, you, can, get, a, charcuterie, board, ,, soup, ,, sandwich, all, at, a, nice, price, ., really, liked, the, options, here, ,, you, can, keep, it, light, and, get, a, good, meal, here, ., the, charcuterie, board, options, were, amazing, ., very, fresh, meats, and, flavorful, cheese, ., they, give, you, a, decent, amount, for, the, money, and, there, is, more, than, enough, to, share, ., i, really, wish, they, had, one, of, these, type, places, back, home, ,, i, would, go, often, if, that, were, the, case, .]",1
sMD2HPNh7m0hgCxHDzGTzQ,Golden Coin,u'Restaurants,5,"[love, this, place, most, flavorful, ., food, selection, ever, ., love, there, crispy, chinese, chicken, and, sweet, and, sour, pork, the, most, !]",1
iNvY0zAlaD_ye7Z6rHu-Ug,Chicago Hamburger Co,u'Restaurants,2,"[i, would, not, go, back, for, the, sliders, or, beef, items, ., i, ordered, the, following, (, to, go, ), on, 2, saturday, afternoons, 1, week, apart, :, chili, -, there, was, sugar, in, the, recipe, ., i, did, not, like, ., sliders, -, something, sweet, in, the, meat, ,, perhaps, sugar, ., nothing, like, white, castle, ., if, you, are, seeking, the, white, castle, experience, you, will, be, dissappointed, ., coleslaw, -, raw, onion, is, in, abundance, and, takes, away, from, the, very, fresh, cabbage, ., if, they, get, a, handle, on, the, onion, they, have, a, winner, ., ...]",1
f9eDYb3FXVdnHuOPrxpilw,A To Z Equipment Rentals & Sales,u'Event Planning & Services,1,"[this, place, sucks, !, was, here, for, some, simple, lawn, mower, parts, ., the, old, nerdy, parts, guy, did, n't, even, want, to, get, up, out, of, his, chair, ,, just, sat, in, front, the, computer, waiting, only, for, part, numbers, serial, numbers, model, numbers, to, type, in, ., i, didnt, have, that, info, ., (, my, bad, ,, you, get, a, star, ), anyways, i, explained, the, mower, the, engine, showed, him, the, parts, i, needed, which, i, had, on, hand, ., he, just, cut, me, off, and, said, he, couldnt, do, anything, without, numbers, ., really, ?, this, ...]",1
